origin_type,strategy,origin,validation_stratum,ProductId,DateKey,horizon,actual,model,prediction,absolute_error,signed_error
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-19,5,93.0,DynamicRidge,154.96917724609375,61.96917724609375,61.96917724609375
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-18,4,141.0,DynamicRidge,191.4610137939453,50.46101379394531,50.46101379394531
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-20,6,54.0,DynamicRidge,102.68964385986328,48.68964385986328,48.68964385986328
recent_benchmark,direct,2025-12-28,holiday_event,26,2025-12-29,1,64.0,DynamicRidge,15.807244300842285,48.192755699157715,-48.192755699157715
recent_benchmark,direct,2025-12-28,holiday_event,26,2025-12-30,2,68.0,DynamicRidge,22.061243057250977,45.93875694274902,-45.93875694274902
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-18,4,97.0,DynamicRidge,51.440853118896484,45.559146881103516,-45.559146881103516
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-15,1,111.0,DynamicRidge,70.3118896484375,40.6881103515625,-40.6881103515625
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-22,1,55.0,DynamicRidge,14.587246894836426,40.412753105163574,-40.412753105163574
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-19,5,65.0,DynamicRidge,104.10391235351562,39.103912353515625,39.103912353515625
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-20,6,71.0,DynamicRidge,109.1864013671875,38.1864013671875,38.1864013671875
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-16,2,118.0,DynamicRidge,80.65846252441406,37.34153747558594,-37.34153747558594
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-11,7,75.0,DynamicRidge,38.01812744140625,36.98187255859375,-36.98187255859375
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-08,4,57.0,DynamicRidge,20.080078125,36.919921875,-36.919921875
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-17,3,117.0,DynamicRidge,80.11114501953125,36.88885498046875,-36.88885498046875
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-28,7,85.0,DynamicRidge,49.717308044433594,35.282691955566406,-35.282691955566406
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-15,1,112.0,DynamicRidge,77.81674194335938,34.183258056640625,-34.183258056640625
recent_benchmark,direct,2025-12-14,holiday_event,23,2025-12-15,1,59.0,DynamicRidge,25.826181411743164,33.173818588256836,-33.173818588256836
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-15,1,94.0,DynamicRidge,62.60005569458008,31.399944305419922,-31.399944305419922
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-08,4,36.0,DynamicRidge,4.6839599609375,31.3160400390625,-31.3160400390625
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-23,2,91.0,DynamicRidge,60.22910690307617,30.770893096923828,-30.770893096923828
recent_benchmark,direct,2025-12-28,holiday_event,29,2025-12-29,1,61.0,DynamicRidge,30.48299789428711,30.51700210571289,-30.51700210571289
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-22,1,44.0,DynamicRidge,13.90746021270752,30.09253978729248,-30.09253978729248
recent_benchmark,direct,2025-12-28,holiday_event,24,2026-01-01,4,18.0,DynamicRidge,48.07863235473633,30.078632354736328,30.078632354736328
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-15,1,207.0,DynamicRidge,236.97366333007812,29.973663330078125,29.973663330078125
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-09,5,38.0,DynamicRidge,8.180187225341797,29.819812774658203,-29.819812774658203
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-19,5,72.0,DynamicRidge,101.52215576171875,29.52215576171875,29.52215576171875
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-18,4,65.0,DynamicRidge,35.91173553466797,29.08826446533203,-29.08826446533203
recent_benchmark,direct,2025-12-14,holiday_event,17,2025-12-15,1,46.0,DynamicRidge,16.993671417236328,29.006328582763672,-29.006328582763672
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-21,7,44.0,DynamicRidge,72.99970245361328,28.99970245361328,28.99970245361328
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-21,7,73.0,DynamicRidge,44.066139221191406,28.933860778808594,-28.933860778808594
recent_benchmark,direct,2026-01-04,winter_test_like,8,2026-01-11,7,53.0,DynamicRidge,25.52414321899414,27.47585678100586,-27.47585678100586
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-16,2,88.0,DynamicRidge,60.627685546875,27.372314453125,-27.372314453125
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-23,2,48.0,DynamicRidge,20.763469696044922,27.236530303955078,-27.236530303955078
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-22,1,48.0,DynamicRidge,20.85714340209961,27.14285659790039,-27.14285659790039
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-18,4,136.0,DynamicRidge,163.01470947265625,27.01470947265625,27.01470947265625
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-10,6,27.0,DynamicRidge,0.08718938380479813,26.912810616195202,-26.912810616195202
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-15,1,168.0,DynamicRidge,141.84152221679688,26.158477783203125,-26.158477783203125
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-27,6,13.0,DynamicRidge,38.39448165893555,25.394481658935547,25.394481658935547
recent_benchmark,direct,2025-12-14,holiday_event,22,2025-12-15,1,52.0,DynamicRidge,26.75747299194336,25.24252700805664,-25.24252700805664
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-27,6,11.0,DynamicRidge,36.15201187133789,25.15201187133789,25.15201187133789
recent_benchmark,direct,2025-12-28,holiday_event,4,2026-01-04,7,0.0,DynamicRidge,25.084304809570312,25.084304809570312,25.084304809570312
recent_benchmark,direct,2025-12-21,holiday_event,16,2025-12-23,2,13.0,DynamicRidge,37.98798751831055,24.987987518310547,24.987987518310547
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-16,2,82.0,DynamicRidge,57.142578125,24.857421875,-24.857421875
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-23,2,20.0,DynamicRidge,44.68436813354492,24.684368133544922,24.684368133544922
recent_benchmark,direct,2025-12-14,holiday_event,10,2025-12-17,3,52.0,DynamicRidge,27.366119384765625,24.633880615234375,-24.633880615234375
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-18,4,58.0,DynamicRidge,33.78605651855469,24.213943481445312,-24.213943481445312
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-20,6,76.0,DynamicRidge,100.20681762695312,24.206817626953125,24.206817626953125
recent_benchmark,direct,2026-01-04,winter_test_like,9,2026-01-10,6,35.0,DynamicRidge,10.794249534606934,24.205750465393066,-24.205750465393066
recent_benchmark,direct,2025-12-14,holiday_event,20,2025-12-15,1,45.0,DynamicRidge,20.84420394897461,24.15579605102539,-24.15579605102539
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-21,7,127.0,DynamicRidge,102.93485260009766,24.065147399902344,-24.065147399902344
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-11,7,24.0,DynamicRidge,0.25456759333610535,23.745432406663895,-23.745432406663895
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-21,7,97.0,DynamicRidge,73.37985229492188,23.620147705078125,-23.620147705078125
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-15,1,236.0,DynamicRidge,212.5002899169922,23.499710083007812,-23.499710083007812
recent_benchmark,direct,2025-12-14,holiday_event,18,2025-12-16,2,48.0,DynamicRidge,24.704519271850586,23.295480728149414,-23.295480728149414
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-28,7,5.0,DynamicRidge,28.295082092285156,23.295082092285156,23.295082092285156
recent_benchmark,direct,2025-12-28,holiday_event,29,2025-12-30,2,56.0,DynamicRidge,32.75273513793945,23.247264862060547,-23.247264862060547
recent_benchmark,direct,2025-12-28,holiday_event,2,2025-12-29,1,45.0,DynamicRidge,21.934133529663086,23.065866470336914,-23.065866470336914
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-20,6,34.0,DynamicRidge,56.78983688354492,22.789836883544922,22.789836883544922
recent_benchmark,direct,2025-12-14,holiday_event,22,2025-12-16,2,48.0,DynamicRidge,25.48197364807129,22.51802635192871,-22.51802635192871
recent_benchmark,direct,2025-12-14,holiday_event,14,2025-12-15,1,46.0,DynamicRidge,23.94493865966797,22.05506134033203,-22.05506134033203
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-17,3,56.0,DynamicRidge,33.98451232910156,22.015487670898438,-22.015487670898438
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-08,4,44.0,DynamicRidge,22.16521453857422,21.83478546142578,-21.83478546142578
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-11,7,50.0,DynamicRidge,28.376970291137695,21.623029708862305,-21.623029708862305
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-06,2,24.0,DynamicRidge,2.3945953845977783,21.60540461540222,-21.60540461540222
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-15,1,97.0,DynamicRidge,75.49212646484375,21.50787353515625,-21.50787353515625
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-22,1,33.0,DynamicRidge,11.674009323120117,21.325990676879883,-21.325990676879883
recent_benchmark,direct,2025-12-28,holiday_event,25,2025-12-31,3,9.0,DynamicRidge,30.192424774169922,21.192424774169922,21.192424774169922
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-24,3,22.0,DynamicRidge,43.0606689453125,21.0606689453125,21.0606689453125
recent_benchmark,direct,2025-12-21,holiday_event,24,2025-12-23,2,24.0,DynamicRidge,44.999725341796875,20.999725341796875,20.999725341796875
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-24,3,27.0,DynamicRidge,47.67225646972656,20.672256469726562,20.672256469726562
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-28,7,17.0,DynamicRidge,37.37186050415039,20.37186050415039,20.37186050415039
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-19,5,80.0,DynamicRidge,100.3434066772461,20.343406677246094,20.343406677246094
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-20,6,21.0,DynamicRidge,41.20461654663086,20.20461654663086,20.20461654663086
recent_benchmark,direct,2025-12-14,holiday_event,28,2025-12-15,1,56.0,DynamicRidge,35.881256103515625,20.118743896484375,-20.118743896484375
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-17,3,94.0,DynamicRidge,74.24041748046875,19.75958251953125,-19.75958251953125
recent_benchmark,direct,2025-12-28,holiday_event,3,2026-01-04,7,6.0,DynamicRidge,25.682403564453125,19.682403564453125,19.682403564453125
recent_benchmark,direct,2025-12-21,holiday_event,18,2025-12-23,2,3.0,DynamicRidge,22.66309356689453,19.66309356689453,19.66309356689453
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-07,3,12.0,DynamicRidge,31.640974044799805,19.640974044799805,19.640974044799805
recent_benchmark,direct,2025-12-21,holiday_event,14,2025-12-23,2,0.0,DynamicRidge,19.626686096191406,19.626686096191406,19.626686096191406
recent_benchmark,direct,2026-01-04,winter_test_like,8,2026-01-09,5,37.0,DynamicRidge,17.548320770263672,19.451679229736328,-19.451679229736328
recent_benchmark,direct,2025-12-21,holiday_event,30,2025-12-28,7,48.0,DynamicRidge,28.549606323242188,19.450393676757812,-19.450393676757812
recent_benchmark,direct,2025-12-21,holiday_event,16,2025-12-22,1,3.0,DynamicRidge,22.446115493774414,19.446115493774414,19.446115493774414
recent_benchmark,direct,2025-12-21,holiday_event,24,2025-12-25,4,14.0,DynamicRidge,33.308876037597656,19.308876037597656,19.308876037597656
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-22,1,112.0,SeasonalNaive,347.0,235.0,235.0
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-22,1,44.0,SeasonalNaive,261.0,217.0,217.0
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-24,3,27.0,SeasonalNaive,237.0,210.0,210.0
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-21,7,40.0,SeasonalNaive,241.0,201.0,201.0
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-24,3,10.0,SeasonalNaive,206.0,196.0,196.0
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-23,2,21.0,SeasonalNaive,215.0,194.0,194.0
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-22,1,18.0,SeasonalNaive,207.0,189.0,189.0
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-22,1,48.0,SeasonalNaive,236.0,188.0,188.0
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-21,7,60.0,SeasonalNaive,245.0,185.0,185.0
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-24,3,6.0,SeasonalNaive,190.0,184.0,184.0
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-23,2,31.0,SeasonalNaive,208.0,177.0,177.0
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-23,2,91.0,SeasonalNaive,267.0,176.0,176.0
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-24,3,5.0,SeasonalNaive,172.0,167.0,167.0
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-23,2,16.0,SeasonalNaive,182.0,166.0,166.0
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-15,1,347.0,SeasonalNaive,188.0,159.0,-159.0
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-25,4,55.0,SeasonalNaive,209.0,154.0,154.0
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-16,2,139.0,SeasonalNaive,292.0,153.0,153.0
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-21,7,44.0,SeasonalNaive,183.0,139.0,139.0
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-25,4,5.0,SeasonalNaive,141.0,136.0,136.0
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-15,1,236.0,SeasonalNaive,100.0,136.0,-136.0
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-22,1,33.0,SeasonalNaive,168.0,135.0,135.0
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-15,1,158.0,SeasonalNaive,291.0,133.0,133.0
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-24,3,9.0,SeasonalNaive,131.0,122.0,122.0
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-21,7,127.0,SeasonalNaive,249.0,122.0,122.0
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-25,4,16.0,SeasonalNaive,136.0,120.0,120.0
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-19,5,65.0,SeasonalNaive,184.0,119.0,119.0
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-23,2,20.0,SeasonalNaive,137.0,117.0,117.0
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-18,4,97.0,SeasonalNaive,212.0,115.0,115.0
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-22,1,51.0,SeasonalNaive,164.0,113.0,113.0
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-25,4,14.0,SeasonalNaive,127.0,113.0,113.0
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-21,7,70.0,SeasonalNaive,183.0,113.0,113.0
recent_benchmark,direct,2025-12-21,holiday_event,25,2025-12-24,3,9.0,SeasonalNaive,117.0,108.0,108.0
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-25,4,8.0,SeasonalNaive,116.0,108.0,108.0
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-22,1,55.0,SeasonalNaive,158.0,103.0,103.0
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-26,5,46.0,SeasonalNaive,148.0,102.0,102.0
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-24,3,22.0,SeasonalNaive,123.0,101.0,101.0
recent_benchmark,direct,2025-12-21,holiday_event,8,2025-12-22,1,14.0,SeasonalNaive,111.0,97.0,97.0
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-23,2,39.0,SeasonalNaive,136.0,97.0,97.0
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-11,7,22.0,SeasonalNaive,114.0,92.0,92.0
recent_benchmark,direct,2025-12-21,holiday_event,30,2025-12-23,2,26.0,SeasonalNaive,118.0,92.0,92.0
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-15,1,207.0,SeasonalNaive,115.0,92.0,-92.0
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-20,6,36.0,SeasonalNaive,128.0,92.0,92.0
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-23,2,48.0,SeasonalNaive,139.0,91.0,91.0
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-26,5,2.0,SeasonalNaive,93.0,91.0,91.0
recent_benchmark,direct,2025-12-21,holiday_event,5,2025-12-22,1,7.0,SeasonalNaive,97.0,90.0,90.0
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-26,5,9.0,SeasonalNaive,99.0,90.0,90.0
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-21,7,73.0,SeasonalNaive,161.0,88.0,88.0
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-16,2,208.0,SeasonalNaive,121.0,87.0,-87.0
recent_benchmark,direct,2025-12-21,holiday_event,24,2025-12-22,1,30.0,SeasonalNaive,114.0,84.0,84.0
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-15,1,261.0,SeasonalNaive,179.0,82.0,-82.0
recent_benchmark,direct,2025-12-21,holiday_event,25,2025-12-22,1,13.0,SeasonalNaive,94.0,81.0,81.0
recent_benchmark,direct,2025-12-21,holiday_event,30,2025-12-22,1,31.0,SeasonalNaive,112.0,81.0,81.0
recent_benchmark,direct,2025-12-21,holiday_event,8,2025-12-23,2,8.0,SeasonalNaive,88.0,80.0,80.0
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-21,7,25.0,SeasonalNaive,105.0,80.0,80.0
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-20,6,54.0,SeasonalNaive,133.0,79.0,79.0
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-25,4,20.0,SeasonalNaive,97.0,77.0,77.0
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-26,5,3.0,SeasonalNaive,80.0,77.0,77.0
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-17,3,190.0,SeasonalNaive,114.0,76.0,-76.0
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-27,6,68.0,SeasonalNaive,142.0,74.0,74.0
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-24,3,21.0,SeasonalNaive,94.0,73.0,73.0
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-18,4,136.0,SeasonalNaive,209.0,73.0,73.0
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-17,3,94.0,SeasonalNaive,166.0,72.0,72.0
recent_benchmark,direct,2025-12-21,holiday_event,16,2025-12-22,1,3.0,SeasonalNaive,74.0,71.0,71.0
recent_benchmark,direct,2025-12-21,holiday_event,25,2025-12-23,2,12.0,SeasonalNaive,82.0,70.0,70.0
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-19,5,93.0,SeasonalNaive,162.0,69.0,69.0
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-28,7,4.0,SeasonalNaive,70.0,66.0,66.0
recent_benchmark,direct,2025-12-21,holiday_event,5,2025-12-23,2,12.0,SeasonalNaive,76.0,64.0,64.0
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-19,5,99.0,SeasonalNaive,163.0,64.0,64.0
recent_benchmark,direct,2025-12-21,holiday_event,24,2025-12-24,3,23.0,SeasonalNaive,86.0,63.0,63.0
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-27,6,6.0,SeasonalNaive,69.0,63.0,63.0
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-21,7,49.0,SeasonalNaive,112.0,63.0,63.0
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-27,6,9.0,SeasonalNaive,71.0,62.0,62.0
recent_benchmark,direct,2025-12-21,holiday_event,5,2025-12-24,3,0.0,SeasonalNaive,61.0,61.0,61.0
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-15,1,112.0,SeasonalNaive,52.0,60.0,-60.0
recent_benchmark,direct,2025-12-21,holiday_event,16,2025-12-24,3,3.0,SeasonalNaive,62.0,59.0,59.0
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-15,1,164.0,SeasonalNaive,105.0,59.0,-59.0
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-20,6,69.0,SeasonalNaive,127.0,58.0,58.0
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-15,1,168.0,SeasonalNaive,111.0,57.0,-57.0
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-21,7,35.0,SeasonalNaive,92.0,57.0,57.0
recent_benchmark,direct,2025-12-21,holiday_event,16,2025-12-23,2,13.0,SeasonalNaive,69.0,56.0,56.0
recent_benchmark,direct,2025-12-21,holiday_event,13,2025-12-24,3,8.0,SeasonalNaive,64.0,56.0,56.0
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-27,6,18.0,SeasonalNaive,74.0,56.0,56.0
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-21,7,97.0,SeasonalNaive,153.0,56.0,56.0
recent_benchmark,direct,2025-12-21,holiday_event,24,2025-12-23,2,24.0,SeasonalNaive,79.0,55.0,55.0
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-19,5,74.0,SeasonalNaive,129.0,55.0,55.0
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-21,7,11.0,SeasonalNaive,66.0,55.0,55.0
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-21,7,53.0,SeasonalNaive,108.0,55.0,55.0
recent_benchmark,direct,2025-12-21,holiday_event,9,2025-12-23,2,2.0,SeasonalNaive,56.0,54.0,54.0
recent_benchmark,direct,2025-12-21,holiday_event,9,2025-12-24,3,2.0,SeasonalNaive,56.0,54.0,54.0
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-19,5,80.0,SeasonalNaive,134.0,54.0,54.0
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-21,7,22.0,SeasonalNaive,76.0,54.0,54.0
recent_benchmark,direct,2025-12-21,holiday_event,23,2025-12-22,1,6.0,SeasonalNaive,59.0,53.0,53.0
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-16,2,267.0,SeasonalNaive,214.0,53.0,-53.0
recent_benchmark,direct,2025-12-21,holiday_event,27,2025-12-22,1,5.0,SeasonalNaive,57.0,52.0,52.0
recent_benchmark,direct,2025-12-21,holiday_event,10,2025-12-24,3,0.0,SeasonalNaive,52.0,52.0,52.0
recent_benchmark,direct,2025-12-21,holiday_event,30,2025-12-24,3,19.0,SeasonalNaive,71.0,52.0,52.0
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-26,5,22.0,SeasonalNaive,74.0,52.0,52.0
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-18,4,46.0,SeasonalNaive,98.0,52.0,52.0
recent_benchmark,direct,2025-12-21,holiday_event,8,2025-12-24,3,2.0,SeasonalNaive,53.0,51.0,51.0
recent_benchmark,direct,2025-12-21,holiday_event,8,2025-12-25,4,8.0,SeasonalNaive,58.0,50.0,50.0
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-15,1,347.0,MovingAvg28,166.39285714285714,180.60714285714286,-180.60714285714286
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-27,6,18.0,MovingAvg28,178.0,160.0,160.0
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-25,4,20.0,MovingAvg28,178.0,158.0,158.0
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-24,3,21.0,MovingAvg28,178.0,157.0,157.0
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-26,5,22.0,MovingAvg28,178.0,156.0,156.0
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-24,3,27.0,MovingAvg28,179.25,152.25,152.25
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-15,1,261.0,MovingAvg28,112.07142857142857,148.92857142857144,-148.92857142857144
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-28,7,38.0,MovingAvg28,178.0,140.0,140.0
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-26,5,3.0,MovingAvg28,141.85714285714286,138.85714285714286,138.85714285714286
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-28,7,4.0,MovingAvg28,141.85714285714286,137.85714285714286,137.85714285714286
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-25,4,8.0,MovingAvg28,141.85714285714286,133.85714285714286,133.85714285714286
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-26,5,2.0,MovingAvg28,135.64285714285714,133.64285714285714,133.64285714285714
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-26,5,46.0,MovingAvg28,179.25,133.25,133.25
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-24,3,9.0,MovingAvg28,141.85714285714286,132.85714285714286,132.85714285714286
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-27,6,9.0,MovingAvg28,141.85714285714286,132.85714285714286,132.85714285714286
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-24,3,5.0,MovingAvg28,135.64285714285714,130.64285714285714,130.64285714285714
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-25,4,5.0,MovingAvg28,135.64285714285714,130.64285714285714,130.64285714285714
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-23,2,48.0,MovingAvg28,178.0,130.0,130.0
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-27,6,6.0,MovingAvg28,135.64285714285714,129.64285714285714,129.64285714285714
recent_benchmark,direct,2025-12-28,holiday_event,26,2025-12-31,3,25.0,MovingAvg28,151.14285714285714,126.14285714285714,126.14285714285714
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-01,4,25.0,MovingAvg28,151.14285714285714,126.14285714285714,126.14285714285714
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-28,7,5.0,MovingAvg28,130.82142857142858,125.82142857142858,125.82142857142858
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-07,3,12.0,MovingAvg28,136.82142857142858,124.82142857142858,124.82142857142858
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-10,6,12.0,MovingAvg28,136.82142857142858,124.82142857142858,124.82142857142858
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-25,4,55.0,MovingAvg28,179.25,124.25,124.25
recent_benchmark,direct,2025-12-21,holiday_event,3,2025-12-28,7,12.0,MovingAvg28,135.64285714285714,123.64285714285714,123.64285714285714
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-22,1,55.0,MovingAvg28,178.0,123.0,123.0
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-24,3,6.0,MovingAvg28,128.5,122.5,122.5
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-23,2,20.0,MovingAvg28,141.85714285714286,121.85714285714286,121.85714285714286
